,ID,Feed,Sentiment,word_count,char_count,avg_char_per_word,stopwords
232,233,القدوه الحسنه خير النصيحه,1,4,25,5.0,0
18,19,احس انه يفطر حشيش,0,4,17,3.0,0
22,23,احسنت كلام دقيق جدا,1,4,19,4.0,0
231,232,القتل نهايه الزوجه اللعوب,0,4,25,5.0,0
230,231,الفن اصبح هابط الايام,0,4,21,4.0,0
227,228,الفاتحه علي ارواح الغلابه,0,4,25,5.0,0
1184,1185,انت تتغير اجل احد,1,4,17,3.0,0
203,204,الزعل بدايه الطريق للامراض,0,4,26,5.0,0
1119,1120,قول رب وخد قرار,1,4,15,3.0,0
202,203,الروح المال تفداك قلبي,1,4,22,4.0,0
118,119,اكيد جزاك الله خيرا,1,4,19,4.0,0
194,195,الدال علي الخير كفاعله,1,4,22,4.0,0
182,183,الحمد لله اكرمك الله,1,4,20,4.0,0
175,176,الحمد لله رزقني بالاسلام,1,4,24,5.0,0
28,29,احلي احلي شيخ العالم,1,4,20,4.0,0
167,168,الحلال الحرام واتقوا الله,1,4,25,5.0,0
1104,1105,قصه جميله مهمه جدا,1,4,18,3.0,0
32,33,اخ بطني عورني الضحكك,0,4,20,4.0,0
138,139,الاكل زاكي كثير كثير,1,4,20,4.0,0
72,73,اسوا شعب الله الكوميديا,0,4,23,5.0,0
55,56,اسال الله عزوجل الثبات,1,4,22,4.0,0
144,145,البسمه سر اسرار الحياه,1,4,22,4.0,0
1111,1112,قل تصاحب اقول انت,1,4,17,3.0,0
243,244,الله اكبر والعزه للسلام,1,4,23,5.0,0
237,238,اللمه احلي اشي بالافراح,1,4,23,5.0,0
1193,1194,يجتمع ستر وغض البصر,0,4,19,4.0,0
1214,1215,عنجد زلمه شكلو بخوف,0,4,19,4.0,0
270,271,الله ريت كنا الزمن,1,4,18,3.0,0
107,108,اقسم بالله انه منتهيي,0,4,21,4.0,0
1136,1137,كدا عيب اودني راحت,0,4,18,3.0,0
1067,1068,فطست ضحك علي الشايب,0,4,19,4.0,0
1056,1057,فاقد لكل معاني الاحساس,0,4,22,4.0,0
257,258,الله علي دينا العظيم,1,4,20,4.0,0
1200,1201,تحزن الدنيا اشي تحزن,1,4,20,4.0,0
82,83,اصلا سوبر ستار للعاهات,0,4,22,4.0,0
1068,1069,فعلا احس نفسي دللك,1,4,18,3.0,0
79,80,اصدقاء اوفياء ونتعلم منهم,1,4,25,5.0,0
1060,1061,فتاه تحاول استعراض جسدها,0,4,24,5.0,0
1059,1060,فاهجر تجد عوضا تفارقه,1,4,21,4.0,0
9,10,اترك تهوي لاجل تخشي,1,4,19,4.0,0
1130,1131,كانهم خرفان العيد المسلخ,0,4,24,5.0,0
277,278,الله يثبتك ينور طريقنا,1,4,22,4.0,0
115,116,اكرمك الله استاذي الفاضل,1,4,24,5.0,0
1124,1125,كاميرا خفيه الانحطاط الاخلاقي,0,4,29,6.0,0
1071,1072,فعلا الله يبعدنا الكذب,1,4,22,4.0,0
16,17,احتمال يشارك الليو البايخ,0,4,25,5.0,0
13,14,اجتماع حواء اكيد خرفنه,0,4,22,4.0,0
77,78,اشي بقهر مش درجه,0,4,16,3.0,0
1201,1202,تحزن ان الله معك,1,4,16,3.0,0
1051,1052,فاشل فاشله برنامج فاشل,0,4,22,4.0,0
661,662,تضرب منك لعدوله,0,3,15,4.0,0
651,652,تحيه محبه وسلام,1,3,15,4.0,0
95,96,اعلن الانسحاب حمار,0,3,18,5.0,0
658,659,تسلم انت وافكارك,1,3,16,4.0,0
1759,1760,ياي ازكي الاكل,1,3,14,4.0,0
98,99,اغرورقت عيناي بالدموع,0,3,21,6.0,0
649,650,تحطم ماتبقي اطيافي,0,3,18,5.0,0
90,91,اطالب برحيل الحكومه,0,3,19,5.0,0
88,89,اضحك تضحكلك الدني,1,3,17,5.0,0
75,76,اشرب كاس المر,0,3,13,3.0,0
86,87,اصواتهم التوتر خربت,0,3,19,5.0,0
1580,1581,والله انك مهزله,0,3,15,4.0,0
1581,1582,والله انكو بتخافوالله,0,3,21,6.0,0
1769,1770,يخسو الشيعه الخنزير,0,3,19,5.0,0
1583,1584,والله انو نذل,0,3,13,3.0,0
1587,1588,والله تحشيش الاخر,0,3,17,5.0,0
1768,1769,يخرب بيتك ازنخك,0,3,15,4.0,0
663,664,تغني وهي متقرفه,0,3,15,4.0,0
696,697,حاويه زباله بوجهك,0,3,17,5.0,0
62,63,استعينوا بالله مسلمين,1,3,21,6.0,0
735,736,حماك الله النكد,1,3,15,4.0,0
1522,1523,رويدا عطيه الخبوول,0,3,18,5.0,0
1524,1525,اقوال الرفيق المناضل,1,3,20,6.0,0
1798,1799,ينور ويكثر امثالك,1,3,17,5.0,0
1527,1528,هذول مساجين ايش,0,3,15,4.0,0
3,4,لسانك قذر قمامه,0,3,15,4.0,0
1796,1797,يلعنك نذل وكلب,0,3,14,4.0,0
1795,1796,يلعن شرف خواتك,0,3,14,4.0,0
1794,1795,يلعن ام السخافه,0,3,15,4.0,0
1529,1530,هع مش حلو,0,3,9,2.0,0
1793,1794,يلعن ام الازعاج,0,3,15,4.0,0
1535,1536,اللي مصخرو انفسهم,0,3,17,5.0,0
1790,1791,يلعن ابو الاشكال,0,3,16,4.0,0
1788,1789,يلعن ابو التفاهه,0,3,16,4.0,0
744,745,خساره فيك اسمك,0,3,14,4.0,0
730,731,حلو كلامك عزيزي,1,3,15,4.0,0
674,675,تويتر صاير ممل,0,3,14,4.0,0
729,730,حلو صديق عمري,1,3,13,3.0,0
717,718,حطمت احلامي البريءه,0,3,19,5.0,0
710,711,حزني كثير والله,0,3,15,4.0,0
703,704,حرام السخريه الناس,0,3,18,5.0,0
701,702,حثاله شباب صايع,0,3,15,4.0,0
24,25,احقر هيك خيانه,0,3,14,4.0,0
623,624,بعرف مو حلو,0,3,11,3.0,0
693,694,جهنم وباس المصير,0,3,16,4.0,0
1558,1559,واثق نفسه الحبيب,0,3,16,4.0,0
682,683,جد اشي بخزي,0,3,11,3.0,0
678,679,ثقيلين دم كثير,0,3,14,4.0,0
37,38,اخرس صحيح تفهم,0,3,14,4.0,0
675,676,تءلمني باسم الحب,0,3,16,4.0,0
61,62,استخفف لجنه التحكيم,0,3,19,5.0,0
629,630,بقطعكم شو حقودين,0,3,16,4.0,0
285,286,الله يرحمنا برحمته,1,3,18,5.0,0
620,621,بعدك شفت اشي,0,3,12,3.0,0
617,618,بطني وجعتني الضحك,0,3,17,5.0,0
246,247,الله الكلام الجميل,1,3,18,5.0,0
389,390,اللهم اني اسالك,1,3,15,4.0,0
394,395,اللهم اهدنا ثبتنا,1,3,17,5.0,0
1675,1676,ويحطمو رءوسهم بارجلهم,0,3,21,6.0,0
416,417,اللهم اخواننا سوريا,1,3,19,5.0,0
419,420,اللهم تجعلنا المنافقين,1,3,22,6.0,0
1519,1520,واطي ميمثل نفسه,0,3,15,4.0,0
424,425,اللهم شمل المسلمين,1,3,18,5.0,0
234,235,الك يوم ظالم,0,3,12,3.0,0
1728,1729,ياخساره العروبه فيك,0,3,19,5.0,0
437,438,الماء اساس الحياه,1,3,17,5.0,0
1730,1731,يارب اجعلني الصالحين,1,3,20,6.0,0
1660,1661,ولكوم ميتين هالوسطه,0,3,19,5.0,0
219,220,العرق شوي يزيد,0,3,14,4.0,0
459,460,الوحيد لايتركني لحظه,0,3,20,6.0,0
255,256,الله علي الظالمين,0,3,17,5.0,0
372,373,اللهم القلوب الضاله,1,3,19,5.0,0
1683,1684,ارحم الراحمين الله,1,3,18,5.0,0
259,260,الله شيخ تحفه,1,3,13,3.0,0
274,275,الله يتقبل صلاتنا,1,3,17,5.0,0
299,300,الله يكثر الافراح,1,3,17,5.0,0
273,274,الله يبارك ايامنا,1,3,17,5.0,0
1713,1714,طيب صباحك خيرات,1,3,15,4.0,0
1715,1716,ظالم الك يومك,0,3,13,3.0,0
264,265,الله يشبعكو حراميه,0,3,18,5.0,0
1692,1693,رب اجعلنا الصالحين,1,3,18,5.0,0
370,371,اللهم اكرمنا برضاك,1,3,18,5.0,0
346,347,اللهم ارضنا قسمته,1,3,17,5.0,0
350,351,اللهم استخدمنا طاعتك,1,3,20,6.0,0
357,358,اللهم اعز المسلمين,1,3,18,5.0,0
1687,1688,الله كلامك بلسم,1,3,15,4.0,0
358,359,اللهم اعصمنا معصيتك,1,3,19,5.0,0
359,360,اللهم اعنا ترضي,1,3,15,4.0,0
461,462,الوفاء قلبك لقيت,1,3,16,4.0,0
466,467,الي استحو ماتو,0,3,14,4.0,0
476,477,اموت فيج رويده,0,3,14,4.0,0
582,583,بارك الله كاتبها,1,3,16,4.0,0
565,566,اوغاد باعو البلد,0,3,16,4.0,0
571,572,اي والله سوبر,0,3,13,3.0,0
572,573,ايس شراع القرف,0,3,14,4.0,0
294,295,الله يصبحك برضاه,1,3,16,4.0,0
575,576,ايه الهبل دا,0,3,12,3.0,0
1614,1615,والله هبل هبل,0,3,13,3.0,0
598,599,بدكو تخلونا نشحد,0,3,16,4.0,0
1622,1623,وانت اسكت تتحطم,0,3,15,4.0,0
604,605,برنامج فاشل جدا,0,3,15,4.0,0
109,110,اقطع راسها وخلص,0,3,15,4.0,0
607,608,اكيد وراها مصلحه,0,3,16,4.0,0
101,102,افعال تضاهيها اقوال,1,3,19,5.0,0
613,614,بسمه امل حلوه,1,3,13,3.0,0
100,101,افشو السلام بينكم,1,3,17,5.0,0
564,565,اوسخ شي المناديل,0,3,16,4.0,0
1751,1752,يارب وانت ادعيلي,1,3,16,4.0,0
493,494,انا احب الكاتب,1,3,14,4.0,0
541,542,اندهش عرف الحقيقه,0,3,17,5.0,0
1642,1643,وش يحسون يع,0,3,11,3.0,0
145,146,البقاء الخيال دمار,0,3,18,5.0,0
527,528,انبسط عم افرح,1,3,13,3.0,0
533,534,انت بتستا الجزمه,0,3,16,4.0,0
1637,1638,وسدءيني انكووو كلاب,0,3,19,5.0,0
1636,1637,وسبب برفعه ضغطك,0,3,15,4.0,0
1633,1634,وربي عاهات مستعصيه,0,3,18,5.0,0
139,140,الانكسار اسوء الاشياء,0,3,21,6.0,0
552,553,اني احبك الله,1,3,13,3.0,0
1630,1631,وجهك مش الك,0,3,11,3.0,0
554,555,اه ابو القمل,0,3,12,3.0,0
555,556,اه ياشويه عاهات,0,3,15,4.0,0
143,144,البرنامج فاشل جدا,0,3,17,5.0,0
141,142,الباقيين سخافه سماجه,0,3,20,6.0,0
574,575,ايه الاحساس الراقي,1,3,18,5.0,0
1799,1800,يهدي الله يشاء,1,3,14,4.0,0
1439,1440,مهزله ياعيب الشووم,0,3,18,5.0,0
912,913,الخير الاشراق الامل,1,3,19,5.0,0
1109,1110,قصه منتهي الروعه,1,3,16,4.0,0
1110,1111,قصه غايه الروعه,1,3,15,4.0,0
1290,1291,ايام السنه رمضان,1,3,16,4.0,0
1289,1290,الذكريات ينعمل فورمات,0,3,21,6.0,0
965,966,صحيح انك سافل,0,3,13,3.0,0
1012,1013,عذبت ام العود,0,3,13,3.0,0
967,968,صدقت الله شيخ,1,3,13,3.0,0
1442,1443,موضوع اكتر راءع,1,3,15,4.0,0
1116,1117,قمه التخلف والانحطاط,0,3,20,6.0,0
895,896,شو هالمنشور الوسخ,0,3,17,5.0,0
894,895,شو هالغباء فضحتنا,0,3,17,5.0,0
893,894,شو هالافكار الجهنميه,0,3,20,6.0,0
890,891,شو نوع الحشيش,0,3,13,3.0,0
1451,1452,نار جهنم تاخدو,0,3,14,4.0,0
1454,1455,ناس مطفره الاخر,0,3,15,4.0,0
1455,1456,ناقص كذاب مصداقيه,0,3,17,5.0,0
1133,1134,كتير رخيص ومقرف,0,3,15,4.0,0
1458,1459,نجدد قلبنا بالايمان,1,3,19,5.0,0
969,970,صدقت استاذ عمر,1,3,14,4.0,0
1138,1139,كرامتي افضل سعادتي,1,3,18,5.0,0
973,974,صراحه بخزي مجامله,0,3,17,5.0,0
1143,1144,كسم العته البشري,0,3,16,4.0,0
1147,1148,سنه وانتم طيبين,1,3,15,4.0,0
941,942,صباحك جمال روعه,1,3,15,4.0,0
1464,1465,نرفض المفاعل النووي,0,3,19,5.0,0
1099,1100,قرفت انتحر الدرج,0,3,16,4.0,0
1050,1051,فاجعل اللهم عوضي,1,3,16,4.0,0
855,856,سلمت يمناك كلام,1,3,15,4.0,0
1297,1298,ليش معصب عدوله,0,3,14,4.0,0
1405,1406,مقرف جدا الشخص,0,3,14,4.0,0
1324,1325,بكره حد قدك,0,3,11,3.0,0
1318,1319,اقسي غربه الروح,0,3,15,4.0,0
1407,1408,ملحمه بالجامعه الاردنيه,0,3,23,7.0,0
1315,1316,ازنخك انت مقالاتك,0,3,17,5.0,0
936,937,ملءه الخيرات المسرات,1,3,20,6.0,0
935,936,ملءه الحب العرفان,1,3,17,5.0,0
1325,1326,حد بيتحكم فيي,0,3,13,3.0,0
1062,1063,فدمك عود عنبر,1,3,13,3.0,0
1054,1055,فاضل قلمين نخلص,0,3,15,4.0,0
1082,1083,فقد عجزت الكلمات,0,3,16,4.0,0
931,932,الورد لوجه طيبه,1,3,15,4.0,0
1084,1085,فما اجمل الدين,1,3,14,4.0,0
1088,1089,ايه ولاد الوثخه,0,3,15,4.0,0
1306,1307,اجمل ديننا الاسلامي,1,3,19,5.0,0
1053,1054,فاشلين الي نهايه,0,3,16,4.0,0
1052,1053,فاشله بيءه فاشله,0,3,16,4.0,0
1422,1423,جد سوبر ابقار,0,3,13,3.0,0
1303,1304,اجمل الصبر الاصرار,1,3,18,5.0,0
921,922,الزنبق والفل والياسمين,1,3,22,6.0,0
955,956,صبحك الله بالخير,1,3,16,4.0,0
1300,1301,اثقل دمك اغباك,0,3,14,4.0,0
1093,1094,قال حكم قال,0,3,11,3.0,0
1429,1430,قلت الذوق الافعال,0,3,17,5.0,0
958,959,صح الصح كمان,1,3,12,3.0,0
861,862,سوبر سطار بلاش,0,3,14,4.0,0
976,977,صرماتي براس اهلك,0,3,16,4.0,0
854,855,سلمت يداك روعه,1,3,14,4.0,0
1368,1369,مجنون صوتها انا,0,3,15,4.0,0
1157,1158,كلام جي وقته,1,3,12,3.0,0
1257,1258,كلك ذوق حكمه,1,3,12,3.0,0
1002,1003,عاهات العرب الجرب,0,3,17,5.0,0
1003,1004,عاهات اللهم لاشماته,0,3,19,5.0,0
795,796,ربنا يكفينا الشر,1,3,16,4.0,0
1178,1179,كلهم معندهمش احساس,0,3,18,5.0,0
1179,1180,كلو حكي فاضي,0,3,12,3.0,0
794,795,ربنا يكرمك دكتور,1,3,16,4.0,0
1496,1497,هادي الاخوه الصادقه,1,3,19,5.0,0
1497,1498,هاض بعرفو مقرف,0,3,14,4.0,0
1005,1006,عاهاتك وطنعاهاتك وطن,0,3,20,6.0,0
791,792,ربنا يقوينا ويقدرنا,1,3,19,5.0,0
789,790,ربنا يقوي ايمانك,1,3,16,4.0,0
1504,1505,الشخص انت يامصطفي,1,3,17,5.0,0
1187,1188,كنا نقول عاهات,0,3,14,4.0,0
1353,1354,مالكيش الطيب نصيب,0,3,17,5.0,0
1205,1206,تفهمي غلط حبيبتي,0,3,16,4.0,0
1211,1212,ربنا يرحمنا برحمته,1,3,18,5.0,0
1215,1216,كرامه الحب والغرام,1,3,18,5.0,0
773,774,ربنا اصلح احوالنا,1,3,17,5.0,0
1216,1217,للمفاعل داخل الاردن,0,3,19,5.0,0
1219,1220,مو حقودين شي,0,3,12,3.0,0
1224,1225,والله بلسه يع,0,3,13,3.0,0
1220,1221,مو حلو بخزي,0,3,11,3.0,0
1222,1223,هديله بالجزمه طبعا,0,3,18,5.0,0
1490,1491,نهارك طيب مبروك,1,3,15,4.0,0
1491,1492,نهايه مواطن طفران,0,3,17,5.0,0
1488,1489,نقطه النهايه وداعا,0,3,18,5.0,0
1029,1030,عنجد انو باله,0,3,13,3.0,0
1270,1271,اجد الا الجراح,0,3,14,4.0,0
1470,1471,نسيانك صعب اكيد,0,3,15,4.0,0
846,847,سخافه مالها حدود,0,3,16,4.0,0
1159,1160,كلام حلو ومشجع,1,3,14,4.0,0
835,836,الله خلقه شءون,1,3,14,4.0,0
1476,1477,الاخ اطيب قلبه,1,3,14,4.0,0
987,988,طبعا اكيد والف,1,3,14,4.0,0
1377,1378,مسوي انه مندهش,0,3,14,4.0,0
1168,1169,كلامك جميل وراءع,1,3,16,4.0,0
1479,1480,الوقت يمر بسرعه,1,3,15,4.0,0
1349,1350,ماكرمك ربي كريم,1,3,15,4.0,0
1487,1488,نفع الله دكتور,1,3,14,4.0,0
816,817,روح موت وانتحر,0,3,14,4.0,0
1350,1351,ماكل روح الخل,0,3,13,3.0,0
999,1000,ظني بالله جميل,1,3,14,4.0,0
1373,1374,مزعج الي كثييير,0,3,15,4.0,0
1347,1348,ماعندك شرف,0,2,10,4.0,0
1038,1039,عيب ماتستحي,0,2,11,5.0,0
1017,1018,عظيم اسلامنا,1,2,12,5.0,0
1356,1357,مبرد وجوهكم,0,2,11,5.0,0
304,305,الله يلعنك,0,2,10,4.0,0
311,312,الله يوخذكم,0,2,11,5.0,0
1709,1710,ريتك كبرت,0,2,9,4.0,0
1355,1356,مبارك الفوز,1,2,11,5.0,0
1049,1050,غيب وجهي,0,2,8,3.0,0
1043,1044,العقل ربي,1,2,9,4.0,0
1030,1031,عنجد بخزي,0,2,9,4.0,0
1335,1336,احلي الفرح,1,2,10,4.0,0
1014,1015,عرب جرب,0,2,7,3.0,0
281,282,الله يخزيك,0,2,10,4.0,0
1047,1048,غبي جده,0,2,7,3.0,0
1064,1065,فشرت عينك,0,2,9,4.0,0
1387,1388,مش محلوا,0,2,8,3.0,0
1321,1322,بتحبو حد,0,2,8,3.0,0
1177,1178,كلهم فاجرين,0,2,11,5.0,0
1162,1163,كلام سليم,1,2,9,4.0,0
1166,1167,كلام طيب,1,2,8,3.0,0
1167,1168,كلام جدل,1,2,8,3.0,0
69,70,اسفل بعضهم,0,2,10,4.0,0
1170,1171,كلب واطي,0,2,8,3.0,0
64,65,استهبال باستهبال,0,2,16,7.0,0
1171,1172,كلب وحقير,0,2,9,4.0,0
1173,1174,كلماتك عذبه,1,2,11,5.0,0
1778,1779,يعطيك العافيه,1,2,13,6.0,0
1158,1159,كلام حقيقي,1,2,10,4.0,0
52,53,ارحمونا الجوكر,0,2,14,6.0,0
36,37,اخر مهستر,0,2,9,4.0,0
33,34,اخبار مسخره,0,2,11,5.0,0
1182,1183,انت الشخص,1,2,9,4.0,0
1185,1186,الله تبالي,1,2,10,4.0,0
1246,1247,لجنه تافهه,0,2,10,4.0,0
1244,1245,لبنان وزبالتوا,0,2,14,6.0,0
1218,1219,مش فاهماك,0,2,9,4.0,0
1767,1768,يخرب الدلع,0,2,10,4.0,0
1155,1156,كلام جميل,1,2,9,4.0,0
1320,1321,انا شطبت,0,2,8,3.0,0
1096,1097,قرف يعيع,0,2,8,3.0,0
1080,1081,فعلا مهزله,0,2,10,4.0,0
236,237,الللجنه تنطاق,0,2,13,6.0,0
235,236,الكرامه شيء,1,2,11,5.0,0
1305,1306,اجمل الوفاء,1,2,11,5.0,0
1091,1092,فيديو بايخ,0,2,10,4.0,0
221,222,الغباء واضح,0,2,11,5.0,0
1092,1093,فيروسات بشريه,0,2,13,6.0,0
1301,1302,اجمل الاخاء,1,2,11,5.0,0
1098,1099,قرف يقرفك,0,2,9,4.0,0
1140,1141,كس اختك,0,2,7,3.0,0
163,164,الحكم سيء,0,2,9,4.0,0
1112,1113,قلت ادب,0,2,7,3.0,0
1114,1115,قمه البلاغه,1,2,11,5.0,0
117,118,اكيد بقرف,0,2,9,4.0,0
1117,1118,قهروني حرام,0,2,11,5.0,0
1122,1123,كارثه بشريه,0,2,11,5.0,0
1137,1138,كرامتي اولي,1,2,11,5.0,0
105,106,اقرفني والله,0,2,12,5.0,0
1013,1014,عرب اغبياء,0,2,10,4.0,0
1227,1228,ياس الحياه,1,2,10,4.0,0
1009,1010,عجل الله,1,2,8,3.0,0
1459,1460,بنتهاوش الكتب,0,2,13,6.0,0
676,677,تيس مابفهم,0,2,10,4.0,0
673,674,توكلت الله,1,2,10,4.0,0
848,849,سخيفه قوووه,0,2,11,5.0,0
851,852,سلطان القرف,0,2,11,5.0,0
659,660,تسلم صرمايتك,0,2,12,5.0,0
864,865,سيء جدا,0,2,7,3.0,0
869,870,شخصيه تافه,0,2,10,4.0,0
871,872,شعب سخيف,0,2,8,3.0,0
643,644,تافهين جدا,0,2,10,4.0,0
640,641,بيه الزناخه,0,2,11,5.0,0
638,639,بياعين شرف,0,2,10,4.0,0
916,917,الخيرات والعبادات,1,2,17,8.0,0
628,629,بقرف زيك,0,2,8,3.0,0
896,897,شو الاهبل,0,2,9,4.0,0
1599,1600,والله عاهات,0,2,11,5.0,0
1438,1439,مهزله التاريخ,0,2,13,6.0,0
1437,1438,منيك ولك,0,2,8,3.0,0
605,606,برنامج قديم,0,2,11,5.0,0
1008,1009,عجبتني الحلقه,1,2,13,6.0,0
911,912,الحريه والنصر,1,2,13,6.0,0
914,915,الخير والسعاده,1,2,14,6.0,0
580,581,بارد ومصقع,0,2,10,4.0,0
1477,1478,الصديق الوفي,1,2,12,5.0,0
828,829,سافل غشاش,0,2,9,4.0,0
679,680,ثكلتك امك,0,2,9,4.0,0
822,823,زنخه زيك,0,2,8,3.0,0
760,761,دلوعه حيوانه,0,2,12,5.0,0
766,767,راءعين مصريين,1,2,13,6.0,0
1526,1527,هذول مخانيث,0,2,11,5.0,0
768,769,رب كريم,1,2,7,3.0,0
779,780,ربنا يثبته,1,2,10,4.0,0
782,783,ربنا يسهل,1,2,9,4.0,0
783,784,ربنا يشفيهم,1,2,11,5.0,0
748,749,خلق الايثار,1,2,11,5.0,0
1534,1535,كففت قسوتك,0,2,10,4.0,0
740,741,خبل معوق,0,2,8,3.0,0
1543,1544,اسلامك زاني,0,2,11,5.0,0
1544,1545,هءلاء معوقين,0,2,12,5.0,0
799,800,ربنايحفظك ياشيخ,1,2,15,7.0,0
725,726,حكي فاضي,0,2,8,3.0,0
722,723,مزبوط صدقت,1,2,10,4.0,0
806,807,ربي يهديهن,1,2,10,4.0,0
1489,1490,نهارك اسود,0,2,10,4.0,0
1483,1484,والحمد لله,1,2,10,4.0,0
1557,1558,يرزقكم تعلمون,1,2,13,6.0,0
818,819,ريحتك طلعت,0,2,10,4.0,0
690,691,جميل جدا,1,2,8,3.0,0
915,916,الخير والفل,1,2,11,5.0,0
603,604,برنامج ساقط,0,2,11,5.0,0
1616,1617,والمصحف عاهات,0,2,13,6.0,0
762,763,دمك ثقيل,0,2,8,3.0,0
499,500,انا انجنيت,0,2,10,4.0,0
917,918,الدرب للجنه,1,2,11,5.0,0
1398,1399,معك حق,1,2,6,2.0,0
949,950,صباحكم تفاءل,1,2,12,5.0,0
1650,1651,بقلو بيضه,0,2,9,4.0,0
475,476,اموت بصوتها,0,2,11,5.0,0
961,962,صح لسانك,1,2,8,3.0,0
1390,1391,مشاهد وسخه,0,2,10,4.0,0
1657,1658,ولك تفيييه,0,2,10,4.0,0
1658,1659,ولك كندره,0,2,9,4.0,0
455,456,النظافه الايمان,1,2,15,7.0,0
978,979,صوتك وحش,0,2,8,3.0,0
1400,1401,معلومه ممتازه,1,2,13,6.0,0
981,982,صور جميله,1,2,9,4.0,0
1376,1377,مسخره والله,0,2,11,5.0,0
989,990,طبعا واقع,1,2,9,4.0,0
1374,1375,مساكين البشر,0,2,12,5.0,0
1372,1373,مرره دلوع,0,2,9,4.0,0
1369,1370,محششين خخخخ,0,2,11,5.0,0
1367,1368,مجانين العرب,0,2,12,5.0,0
1680,1681,اخوان قرفنا,0,2,11,5.0,0
1006,1007,عاهاتك وطني,0,2,11,5.0,0
1007,1008,عاهاتك ياعرب,0,2,12,5.0,0
1361,1362,متهور وكذاب,0,2,11,5.0,0
503,504,انا بكرهك,0,2,9,4.0,0
946,947,صباحك نور,1,2,9,4.0,0
943,944,صباحك سعيد,1,2,10,4.0,0
542,543,انسان غريب,0,2,10,4.0,0
1426,1427,رافق وافق,1,2,9,4.0,0
1425,1426,التفاءل حياه,1,2,12,5.0,0
1423,1424,جد مجنون,0,2,8,3.0,0
922,923,السعاده العامره,1,2,15,7.0,0
1626,1627,وجعتو راسي,0,2,10,4.0,0
929,930,الوجه الصبوح,1,2,12,5.0,0
933,934,الوفاء صديقي,1,2,12,5.0,0
934,935,جميل الكون,1,2,10,4.0,0
932,933,الورد والفل,1,2,11,5.0,0
1408,1409,ملعوب عليهم,0,2,11,5.0,0
531,532,انت حقير,0,2,8,3.0,0
1638,1639,وش التخلف,0,2,9,4.0,0
938,939,صباحات الانوار,1,2,14,6.0,0
1313,1314,اروعهم,1,1,6,6.0,0
1517,1518,الدين,1,1,5,5.0,0
1354,1355,مايستحون,0,1,8,8.0,0
909,910,التفكر,1,1,6,6.0,0
1530,1531,المسلمون,1,1,8,8.0,0
1144,1145,الاحترام,1,1,8,8.0,0
908,909,الامتحانات,0,1,10,10.0,0
1204,1205,تعليق,0,1,5,5.0,0
923,924,العسل,1,1,5,5.0,0
926,927,القشطه,1,1,6,6.0,0
743,744,خري,0,1,3,3.0,0
645,646,تبا,0,1,3,3.0,0
611,612,مقزز,0,1,4,4.0,0
1316,1317,اسخفك,0,1,5,5.0,0
1160,1161,كلام,1,1,4,4.0,0
1560,1561,واطي,0,1,4,4.0,0
879,880,شكرا,1,1,4,4.0,0
1338,1339,شك,1,1,2,2.0,0
1559,1560,هامل,0,1,4,4.0,0
1518,1519,المهم,1,1,5,5.0,0
